id	time	stream	text	context	notes
204	2018-09-17 11:11:25.18	DM->CMD	"turning. . ."	None	None
205	2018-09-17 11:11:29.36	RN	"done"	None	None
206	2018-09-17 11:11:30.42	DM->CMD	"done"	None	None
207	2018-09-17 11:11:34.83	CMD	"move ninety degrees to the right"	None	None
208	2018-09-17 11:11:41.12	DM->CMD	"ok"	None	None
209	2018-09-17 11:11:44.37	DM->RN	"turn right 90 degrees"	None	None
210	2018-09-17 11:11:46.61	DM->CMD	"I will turn right 90 degrees"	None	None
211	2018-09-17 11:11:52.30	RN	"done"	None	None
212	2018-09-17 11:11:52.80	CMD	"go forward two feet"	None	None
213	2018-09-17 11:11:53.33	DM->CMD	"done"	None	None
214	2018-09-17 11:11:58.49	DM->CMD	"ok"	None	None
215	2018-09-17 11:12:00.41	DM->RN	"move forward 2 feet"	None	None
216	2018-09-17 11:12:02.52	DM->CMD	"moving. . ."	None	None
217	2018-09-17 11:12:04.28	CMD	"stop"	None	None
218	2018-09-17 11:12:05.62	RN	"done"	None	None
219	2018-09-17 11:12:06.91	DM->CMD	"done"	None	None
220	2018-09-17 11:12:08.24	CMD	"go ninety degrees to the right"	None	None
221	2018-09-17 11:12:14.20	DM->CMD	"ok"	None	None
222	2018-09-17 11:12:17.12	DM->RN	"turn right 90 degrees"	None	None
223	2018-09-17 11:12:19.39	DM->CMD	"turning. . ."	None	None
224	2018-09-17 11:12:25.92	RN	"done"	None	None
225	2018-09-17 11:12:26.68	CMD	"go straight five feet <fee>"	None	None
226	2018-09-17 11:12:27.12	DM->CMD	"done"	None	None
227	2018-09-17 11:12:34.05	DM->CMD	"ok"	None	None
228	2018-09-17 11:12:36.43	DM->RN	"move forward 5 feet"	None	None
229	2018-09-17 11:12:37.48	DM->CMD	"I will move forward 5 feet"	None	None
230	2018-09-17 11:12:43.54	CMD	"stop"	None	None
231	2018-09-17 11:12:45.48	RN	"done"	None	None
232	2018-09-17 11:12:46.71	DM->CMD	"done"	None	None
233	2018-09-17 11:12:48.26	CMD	"move ninety degrees to the right"	None	None
234	2018-09-17 11:12:55.00	DM->CMD	"processing. . ."	None	None
235	2018-09-17 11:12:57.53	DM->RN	"turn right 90 degrees"	None	None
236	2018-09-17 11:13:00.67	DM->CMD	"turning. . ."	None	None
237	2018-09-17 11:13:04.51	RN	"done"	None	None
238	2018-09-17 11:13:05.36	CMD	"take a picture"	None	None
239	2018-09-17 11:13:05.55	DM->CMD	"I turned right 90 degrees"	None	None
240	2018-09-17 11:13:11.68	DM->RN	"send image"	None	None
i005	2018-09-17 11:13:04.54	IMAGE	"frame005"	None	None
241	2018-09-17 11:13:12.79	RN	"sent"	None	None
242	2018-09-17 11:13:15.38	DM->CMD	"sent"	None	None
243	2018-09-17 11:13:23.03	CMD	"move eight feet <pause .40> straight"	None	None
244	2018-09-17 11:13:28.19	DM->CMD	"processing. . ."	None	None
245	2018-09-17 11:13:33.58	DM->RN	"move forward 8ft"	None	None
246	2018-09-17 11:13:43.72	RN	"done"	None	None
247	2018-09-17 11:13:46.46	CMD	"take a picture <pictu>"	None	None
248	2018-09-17 11:13:51.23	DM->RN	"send image"	None	None
i006	2018-09-17 11:13:43.29	IMAGE	"frame006"	None	None
249	2018-09-17 11:13:52.03	RN	"sent"	None	None
250	2018-09-17 11:13:55.00	DM->CMD	"sent"	None	None
251	2018-09-17 11:14:05.92	CMD	"move five feet closer"	None	None
252	2018-09-17 11:14:12.79	DM->CMD	"processing. . ."	None	None
253	2018-09-17 11:14:26.11	CMD	"meet <pause .82> move five feet forward"	None	None
254	2018-09-17 11:14:27.31	DM->CMD	"I will move forward 5 feet"	None	None
255	2018-09-17 11:14:29.31	DM->RN	"move forward 5 feet"	None	None
256	2018-09-17 11:14:32.26	DM->CMD	"moving. . ."	None	None
257	2018-09-17 11:14:36.83	RN	"done"	None	None
258	2018-09-17 11:14:39.15	DM->CMD	"done"	None	None
259	2018-09-17 11:14:48.33	CMD	"move <pause .25> forty five degrees to the right"	None	None
260	2018-09-17 11:14:56.86	DM->CMD	"processing. . ."	None	None
261	2018-09-17 11:15:00.36	DM->RN	"turn right 45 degrees"	None	None
262	2018-09-17 11:15:03.56	DM->CMD	"turning. . ."	None	None
263	2018-09-17 11:15:07.99	RN	"done"	None	None
264	2018-09-17 11:15:09.05	DM->CMD	"I turned right 45 degrees"	None	None
265	2018-09-17 11:15:10.86	CMD	"move five feet closer"	None	None
266	2018-09-17 11:15:16.03	DM->CMD	"processing. . ."	None	None
267	2018-09-17 11:15:25.16	DM->RN	"move forward 5 feet"	None	None
268	2018-09-17 11:15:26.14	DM->CMD	"I will move forward 5 feet"	None	None
269	2018-09-17 11:15:32.53	RN	"done"	None	None
270	2018-09-17 11:15:35.87	DM->CMD	"done"	None	None
271	2018-09-17 11:15:38.53	CMD	"move two feet forward"	None	None
272	2018-09-17 11:15:45.83	DM->CMD	"ok"	None	None
273	2018-09-17 11:15:48.12	DM->RN	"move forward 2 feet"	None	None
274	2018-09-17 11:15:50.31	DM->CMD	"moving. . ."	None	None
275	2018-09-17 11:15:51.88	CMD	"stop"	None	None
276	2018-09-17 11:15:53.91	RN	"done"	None	None
277	2018-09-17 11:15:56.06	DM->CMD	"done"	None	None
278	2018-09-17 11:15:56.65	CMD	"turn ninety degrees to the right"	None	None
279	2018-09-17 11:16:04.20	DM->CMD	"ok"	None	None
280	2018-09-17 11:16:07.19	DM->RN	"turn right 90 degrees"	None	None
281	2018-09-17 11:16:07.83	DM->CMD	"I will turn right 90 degrees"	None	None
282	2018-09-17 11:16:16.53	RN	"done"	None	None
283	2018-09-17 11:16:19.19	DM->CMD	"done"	None	None
284	2018-09-17 11:16:28.83	CMD	"turn ninety grees<disfl> to the right"	None	None
285	2018-09-17 11:16:35.13	DM->CMD	"ok"	None	None
286	2018-09-17 11:16:38.50	DM->RN	"turn right 90 degrees"	None	None
287	2018-09-17 11:16:41.78	DM->CMD	"turning. . ."	None	None
288	2018-09-17 11:16:46.98	CMD	"stop"	None	None
289	2018-09-17 11:16:48.62	RN	"done"	None	None
290	2018-09-17 11:16:49.88	DM->CMD	"done"	None	None
291	2018-09-17 11:16:52.18	CMD	"move forward ten feet"	None	None
292	2018-09-17 11:16:57.21	DM->CMD	"processing. . ."	None	None
293	2018-09-17 11:17:02.33	DM->RN	"move forward 10 feet"	None	None
294	2018-09-17 11:17:08.24	DM->CMD	"moving. . ."	None	None
295	2018-09-17 11:17:12.05	CMD	"s<disfl> <pause .30> stop"	None	None
296	2018-09-17 11:17:14.14	CMD	"stop"	None	None
297	2018-09-17 11:17:17.35	DM->RN	"stop"	None	None
298	2018-09-17 11:17:18.52	RN	"done"	None	None
299	2018-09-17 11:17:19.49	DM->CMD	"done"	None	None
300	2018-09-17 11:17:21.26	CMD	"move right twenty five degrees"	None	None
301	2018-09-17 11:17:27.13	DM->CMD	"processing. . ."	None	None
302	2018-09-17 11:17:34.38	DM->RN	"turn right 25 degrees"	None	None
303	2018-09-17 11:17:37.08	DM->CMD	"turning. . ."	None	None
304	2018-09-17 11:17:39.38	RN	"done"	None	None
305	2018-09-17 11:17:41.76	DM->CMD	"done"	None	None
306	2018-09-17 11:17:49.68	CMD	"okay"	None	None
307	2018-09-17 11:17:50.48	CMD	"<X: alright so how many doorways were there>"	None	None
308	2018-09-17 11:17:52.40	CMD	"two"	None	None
309	2018-09-17 11:17:55.59	CMD	"i <pause .25> didn't see any"	None	None
