id	time	stream	text	context	notes
125	2019-07-16 13:45:09.83	RN	"turning. . ."	None	None
126	2019-07-16 13:45:09.87	DM->CMD	"turning. . ."	None	None
127	2019-07-16 13:45:28.42	RN	"done"	None	None
128	2019-07-16 13:45:28.50	DM->CMD	"done"	None	None
129	2019-07-16 13:45:32.01	CMD	"turn right a hundred fifty degrees"	None	None
130	2019-07-16 13:45:32.07	DM->RN	"turn right 50 degrees"	None	None
131	2019-07-16 13:45:32.08	DM->CMD	"I will turn right 50 degrees."	None	None
132	2019-07-16 13:45:34.70	RN	"turning. . ."	None	None
133	2019-07-16 13:45:34.75	DM->CMD	"turning. . ."	None	None
134	2019-07-16 13:45:42.08	RN	"done"	None	None
135	2019-07-16 13:45:42.12	DM->CMD	"done"	None	None
136	2019-07-16 13:45:45.41	CMD	"turn right one hundred degrees"	None	None
137	2019-07-16 13:45:45.47	DM->RN	"turn right 100 degrees"	None	None
138	2019-07-16 13:45:45.48	DM->CMD	"I will turn right 100 degrees."	None	None
139	2019-07-16 13:45:48.05	RN	"turning. . ."	None	None
140	2019-07-16 13:45:48.16	DM->CMD	"turning. . ."	None	None
141	2019-07-16 13:45:59.24	RN	"done"	None	None
142	2019-07-16 13:45:59.33	DM->CMD	"done"	None	None
143	2019-07-16 13:46:01.51	CMD	"move forward"	None	None
144	2019-07-16 13:46:01.57	DM->CMD	"How far forward should I go?  You can tell me to move to something that you see.  I can send you a picture so you can see the space, ok? <beep>"	None	None
145	2019-07-16 13:46:03.91	CMD	"three feet"	None	None
146	2019-07-16 13:46:03.97	DM->RN	"move forward 3 feet"	None	None
147	2019-07-16 13:46:03.97	DM->CMD	"I will move forward 3 feet."	None	None
148	2019-07-16 13:46:06.28	RN	"moving. . ."	None	None
149	2019-07-16 13:46:06.29	DM->CMD	"moving. . ."	None	None
150	2019-07-16 13:46:15.77	RN	"done"	None	None
151	2019-07-16 13:46:15.81	DM->CMD	"done"	None	None
152	2019-07-16 13:46:18.43	CMD	"send image"	None	None
153	2019-07-16 13:46:18.51	DM->RN	"send image"	None	None
154	2019-07-16 13:46:18.52	DM->CMD	"I will send image."	None	None
i006	2019-07-16 13:46:02.40	IMAGE	"frame006"	None	None
155	2019-07-16 13:46:22.39	RN	"sent"	None	None
156	2019-07-16 13:46:22.47	DM->CMD	"sent"	None	None
157	2019-07-16 13:46:34.51	CMD	"turn right forty five degrees"	None	None
158	2019-07-16 13:46:34.56	DM->RN	"turn right 45 degrees"	None	None
159	2019-07-16 13:46:34.57	DM->CMD	"I will turn right 45 degrees."	None	None
160	2019-07-16 13:46:36.69	RN	"turning. . ."	None	None
161	2019-07-16 13:46:36.80	DM->CMD	"turning. . ."	None	None
162	2019-07-16 13:46:43.97	RN	"done"	None	None
163	2019-07-16 13:46:44.07	DM->CMD	"done"	None	None
164	2019-07-16 13:46:45.72	CMD	"send image"	None	None
165	2019-07-16 13:46:45.78	DM->RN	"send image"	None	None
166	2019-07-16 13:46:45.82	DM->CMD	"I will send image."	None	None
i007	2019-07-16 13:46:29.39	IMAGE	"frame007"	None	None
167	2019-07-16 13:46:50.53	RN	"sent"	None	None
168	2019-07-16 13:46:50.62	DM->CMD	"sent"	None	None
169	2019-07-16 13:47:22.36	CMD	"move to crate"	None	None
170	2019-07-16 13:47:22.42	DM->CMD	"Can you rephrase that?  <beep>"	None	None
171	2019-07-16 13:47:24.87	CMD	"move forward to crate"	None	None
172	2019-07-16 13:47:24.96	DM->CMD	"I'm not sure what you mean."	None	None
173	2019-07-16 13:47:27.82	CMD	"move forward two feet"	None	None
174	2019-07-16 13:47:27.88	DM->RN	"move to Alley cone"	None	None
175	2019-07-16 13:47:27.91	DM->CMD	"I will try to move to cone."	None	None
176	2019-07-16 13:47:32.23	RN	"moving. . ."	None	None
177	2019-07-16 13:47:32.31	DM->CMD	"moving. . ."	None	None
178	2019-07-16 13:47:38.43	RN	"done"	None	None
179	2019-07-16 13:47:38.45	DM->CMD	"done"	None	None
180	2019-07-16 13:47:40.51	CMD	"send image"	None	None
181	2019-07-16 13:47:40.56	DM->RN	"send image"	None	None
182	2019-07-16 13:47:40.57	DM->CMD	"I will send image."	None	None
i008	2019-07-16 13:47:23.42	IMAGE	"frame008"	None	None
183	2019-07-16 13:47:44.28	RN	"sent"	None	None
184	2019-07-16 13:47:44.39	DM->CMD	"sent"	None	None
185	2019-07-16 13:47:56.76	CMD	"move forward three feet"	None	None
186	2019-07-16 13:47:56.82	DM->RN	"move forward 3 feet"	None	None
187	2019-07-16 13:47:56.82	DM->CMD	"I will move forward 3 feet."	None	None
188	2019-07-16 13:47:59.30	RN	"moving. . ."	None	None
189	2019-07-16 13:47:59.34	DM->CMD	"moving. . ."	None	None
190	2019-07-16 13:48:07.42	RN	"done"	None	None
191	2019-07-16 13:48:07.53	DM->CMD	"done"	None	None
192	2019-07-16 13:48:09.37	CMD	"send image"	None	None
193	2019-07-16 13:48:09.46	DM->RN	"send image"	None	None
194	2019-07-16 13:48:09.47	DM->CMD	"I will send image."	None	None
i009	2019-07-16 13:47:51.72	IMAGE	"frame009"	None	None
195	2019-07-16 13:48:13.99	RN	"sent"	None	None
196	2019-07-16 13:48:14.08	DM->CMD	"sent"	None	None
197	2019-07-16 13:48:18.77	CMD	"move to end of hall"	None	None
198	2019-07-16 13:48:18.86	DM->CMD	"Can you repeat that?  <beep>"	None	None
199	2019-07-16 13:48:20.98	CMD	"move to the end of the hall"	None	None
200	2019-07-16 13:48:21.07	DM->RN	"move to end of the hall ahead"	None	None
201	2019-07-16 13:48:21.07	DM->CMD	"I will try to move to end of the hall ahead."	None	None
202	2019-07-16 13:48:22.73	RN	"moving. . ."	None	None
203	2019-07-16 13:48:22.79	DM->CMD	"moving. . ."	None	None
204	2019-07-16 13:48:37.10	RN	"done"	None	None
205	2019-07-16 13:48:37.12	DM->CMD	"done"	None	None
206	2019-07-16 13:48:40.27	CMD	"send image"	None	None
207	2019-07-16 13:48:40.32	DM->RN	"send image"	None	None
208	2019-07-16 13:48:40.32	DM->CMD	"I will send image."	None	None
i010	2019-07-16 13:48:22.17	IMAGE	"frame010"	None	None
209	2019-07-16 13:48:44.77	RN	"sent"	None	None
210	2019-07-16 13:48:44.78	DM->CMD	"sent"	None	None
211	2019-07-16 13:48:48.31	CMD	"turn ninety degrees to the right"	None	None
212	2019-07-16 13:48:48.33	DM->RN	"turn right 90 degrees"	None	None
213	2019-07-16 13:48:48.37	DM->CMD	"I will turn right 90 degrees."	None	None
214	2019-07-16 13:48:50.96	RN	"moving. . ."	None	None
215	2019-07-16 13:48:51.05	DM->CMD	"moving. . ."	None	None
216	2019-07-16 13:49:00.46	RN	"done"	None	None
217	2019-07-16 13:49:00.57	DM->CMD	"done"	None	None
218	2019-07-16 13:49:02.11	CMD	"send image"	None	None
219	2019-07-16 13:49:02.17	DM->RN	"send image"	None	None
220	2019-07-16 13:49:02.17	DM->CMD	"I will send image."	None	None
i011	2019-07-16 13:48:43.36	IMAGE	"frame011"	None	None
221	2019-07-16 13:49:05.97	RN	"sent"	None	None
222	2019-07-16 13:49:06.00	DM->CMD	"sent"	None	None
223	2019-07-16 13:49:11.47	CMD	"move to red object"	None	None
224	2019-07-16 13:49:11.56	DM->CMD	"Can you repeat that?  <beep>"	None	None
225	2019-07-16 13:49:13.71	CMD	"move to red object"	None	None
226	2019-07-16 13:49:13.76	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	None	None
227	2019-07-16 13:49:17.42	CMD	"move to stop sign"	None	None
228	2019-07-16 13:49:17.47	DM->RN	"move to stop sign"	None	None
229	2019-07-16 13:49:17.47	DM->CMD	"I will try to  move to stop sign."	None	None
230	2019-07-16 13:49:20.60	RN	"moving. . ."	None	None
231	2019-07-16 13:49:20.64	DM->CMD	"moving. . ."	None	None
232	2019-07-16 13:49:37.36	RN	"done"	None	None
233	2019-07-16 13:49:37.37	DM->CMD	"done"	None	None
234	2019-07-16 13:49:38.86	CMD	"send image"	None	None
235	2019-07-16 13:49:38.92	DM->RN	"send image"	None	None
236	2019-07-16 13:49:38.92	DM->CMD	"I will send image."	None	None
i012	2019-07-16 13:49:19.16	IMAGE	"frame012"	None	None
237	2019-07-16 13:49:43.34	RN	"sent"	None	None
238	2019-07-16 13:49:43.38	DM->CMD	"sent"	None	None
239	2019-07-16 13:49:47.01	CMD	"turn right one hundred degrees"	None	None
240	2019-07-16 13:49:47.06	DM->RN	"turn right 100 degrees"	None	None
241	2019-07-16 13:49:47.07	DM->CMD	"I will turn right 100 degrees."	None	None
242	2019-07-16 13:49:49.53	RN	"turning. . ."	None	None
243	2019-07-16 13:49:49.62	DM->CMD	"turning. . ."	None	None
244	2019-07-16 13:49:56.73	RN	"done"	None	None
245	2019-07-16 13:49:56.79	DM->CMD	"done"	None	None
246	2019-07-16 13:49:58.71	CMD	"send image"	None	None
247	2019-07-16 13:49:58.77	DM->RN	"send image"	None	None
248	2019-07-16 13:49:58.78	DM->CMD	"I will send image."	None	None
i013	2019-07-16 13:49:38.48	IMAGE	"frame013"	None	None
249	2019-07-16 13:50:03.44	RN	"sent"	None	None
250	2019-07-16 13:50:03.45	DM->CMD	"sent"	None	None
251	2019-07-16 13:50:04.66	CMD	"do a one eighty"	None	None
252	2019-07-16 13:50:04.72	DM->CMD	"Can you rephrase that?  <beep>"	None	None
253	2019-07-16 13:50:07.56	CMD	"turn one hundred eighty degrees"	None	None
254	2019-07-16 13:50:07.63	DM->RN	"turn 180"	None	None
255	2019-07-16 13:50:07.63	DM->CMD	"I will turn 180."	None	None
256	2019-07-16 13:50:09.60	RN	"turning. . ."	None	None
257	2019-07-16 13:50:09.70	DM->CMD	"turning. . ."	None	None
258	2019-07-16 13:50:22.73	RN	"done"	None	None
259	2019-07-16 13:50:22.80	DM->CMD	"done"	None	None
260	2019-07-16 13:50:24.87	CMD	"send image"	None	None
261	2019-07-16 13:50:24.93	DM->RN	"send image"	None	None
262	2019-07-16 13:50:24.97	DM->CMD	"I will send image."	None	None
i014	2019-07-16 13:50:04.42	IMAGE	"frame014"	None	None
263	2019-07-16 13:50:29.19	RN	"sent"	None	None
264	2019-07-16 13:50:29.26	DM->CMD	"sent"	None	None
265	2019-07-16 13:50:35.96	CMD	"move back to the hallway"	None	None
266	2019-07-16 13:50:36.02	DM->CMD	"Can you rephrase that?  <beep>"	None	None
267	2019-07-16 13:50:38.27	CMD	"move back to the hallway"	None	None
268	2019-07-16 13:50:38.37	DM->CMD	"I don't understand"	None	None
269	2019-07-16 13:50:44.96	CMD	"turn right twenty degrees"	None	None
270	2019-07-16 13:50:45.02	DM->RN	"turn right 20 degrees"	None	None
271	2019-07-16 13:50:45.03	DM->CMD	"I will turn right 20 degrees."	None	None
272	2019-07-16 13:50:47.95	RN	"turning. . ."	None	None
273	2019-07-16 13:50:47.99	DM->CMD	"turning. . ."	None	None
274	2019-07-16 13:50:52.93	RN	"done"	None	None
275	2019-07-16 13:50:53.01	DM->CMD	"done"	None	None
276	2019-07-16 13:50:56.66	CMD	"turn left forty degrees"	None	None
277	2019-07-16 13:50:56.72	DM->RN	"turn left 40 degrees"	None	None
278	2019-07-16 13:50:56.73	DM->CMD	"I will turn left 40 degrees."	None	None
279	2019-07-16 13:51:00.09	RN	"turning. . ."	None	None
280	2019-07-16 13:51:00.10	DM->CMD	"turning. . ."	None	None
281	2019-07-16 13:51:05.16	RN	"done"	None	None
282	2019-07-16 13:51:05.20	DM->CMD	"done"	None	None
283	2019-07-16 13:51:07.51	CMD	"send image"	None	None
284	2019-07-16 13:51:07.57	DM->RN	"send image"	None	None
285	2019-07-16 13:51:07.57	DM->CMD	"I will send image."	None	None
i015	2019-07-16 13:50:46.36	IMAGE	"frame015"	None	None
286	2019-07-16 13:51:11.88	RN	"sent"	None	None
287	2019-07-16 13:51:12.05	DM->CMD	"sent"	None	None
288	2019-07-16 13:51:19.72	CMD	"move to other room"	None	None
289	2019-07-16 13:51:19.78	DM->CMD	"Can you rephrase that?  <beep>"	None	None
290	2019-07-16 13:51:23.86	CMD	"move forward two feet"	None	None
291	2019-07-16 13:51:23.92	DM->CMD	"I don't understand"	None	None
292	2019-07-16 13:51:26.36	CMD	"move forward three feet"	None	None
293	2019-07-16 13:51:26.42	DM->RN	"move forward 3 feet"	None	None
294	2019-07-16 13:51:26.42	DM->CMD	"I will move forward 3 feet."	None	None
295	2019-07-16 13:51:28.05	RN	"moving. . ."	None	None
296	2019-07-16 13:51:28.13	DM->CMD	"moving. . ."	None	None
297	2019-07-16 13:51:36.12	RN	"done"	None	None
298	2019-07-16 13:51:36.22	DM->CMD	"done"	None	None
299	2019-07-16 13:51:40.43	CMD	"turn left twnety degrees"	None	None
300	2019-07-16 13:51:40.51	DM->RN	"turn left 20 degrees"	None	None
301	2019-07-16 13:51:40.52	DM->CMD	"I will turn left 20 degrees."	None	None
302	2019-07-16 13:51:42.60	RN	"turning. . ."	None	None
303	2019-07-16 13:51:42.67	DM->CMD	"turning. . ."	None	None
304	2019-07-16 13:51:47.54	RN	"done"	None	None
305	2019-07-16 13:51:47.59	DM->CMD	"done"	None	None
306	2019-07-16 13:51:49.18	CMD	"send image"	None	None
307	2019-07-16 13:51:49.27	DM->RN	"send image"	None	None
308	2019-07-16 13:51:49.27	DM->CMD	"I will send image."	None	None
i016	2019-07-16 13:51:27.28	IMAGE	"frame016"	None	None
309	2019-07-16 13:51:53.00	RN	"sent"	None	None
310	2019-07-16 13:51:53.01	DM->CMD	"sent"	None	None
311	2019-07-16 13:51:54.37	CMD	"move to chair"	None	None
312	2019-07-16 13:51:54.43	DM->CMD	"Can you rephrase that?  <beep>"	None	None
313	2019-07-16 13:51:56.46	CMD	"move to chair"	None	None
314	2019-07-16 13:51:56.52	DM->RN	"move to chair"	None	None
315	2019-07-16 13:51:56.52	DM->CMD	"I will try to move to chair."	None	None
316	2019-07-16 13:51:58.95	RN	"moving. . ."	None	None
317	2019-07-16 13:51:59.06	DM->CMD	"moving. . ."	None	None
318	2019-07-16 13:52:13.27	RN	"done"	None	None
319	2019-07-16 13:52:13.29	DM->CMD	"done"	None	None
320	2019-07-16 13:52:15.57	CMD	"send image"	None	None
321	2019-07-16 13:52:15.62	DM->RN	"send image"	None	None
322	2019-07-16 13:52:15.63	DM->CMD	"I will send image."	None	None
i017	2019-07-16 13:51:53.09	IMAGE	"frame017"	None	None
323	2019-07-16 13:52:19.78	RN	"sent"	None	None
324	2019-07-16 13:52:19.85	DM->CMD	"sent"	None	None
325	2019-07-16 13:52:24.98	CMD	"turn left eighty degrees"	None	None
326	2019-07-16 13:52:25.07	DM->CMD	"Can you repeat that?  <beep>"	None	None
327	2019-07-16 13:52:27.96	CMD	"turn left eighty degrees"	None	None
328	2019-07-16 13:52:28.02	DM->CMD	"I don't understand"	None	None
329	2019-07-16 13:52:30.86	CMD	"turn left ninety degrees"	None	None
330	2019-07-16 13:52:30.92	DM->RN	"turn left 90 degrees"	None	None
331	2019-07-16 13:52:30.92	DM->CMD	"I will turn left 90 degrees."	None	None
332	2019-07-16 13:52:33.60	RN	"turning. . ."	None	None
333	2019-07-16 13:52:33.68	DM->CMD	"turning. . ."	None	None
334	2019-07-16 13:52:43.74	RN	"done"	None	None
335	2019-07-16 13:52:43.81	DM->CMD	"done"	None	None
336	2019-07-16 13:52:46.16	CMD	"send image"	None	None
337	2019-07-16 13:52:46.22	DM->RN	"send image"	None	None
338	2019-07-16 13:52:46.23	DM->CMD	"I will send image."	None	None
i018	2019-07-16 13:52:22.96	IMAGE	"frame018"	None	None
339	2019-07-16 13:52:50.69	RN	"sent"	None	None
340	2019-07-16 13:52:50.70	DM->CMD	"sent"	None	None
341	2019-07-16 13:52:51.42	CMD	"turn left twenty degrees"	None	None
342	2019-07-16 13:52:51.48	DM->RN	"turn left 20 degrees"	None	None
343	2019-07-16 13:52:51.52	DM->CMD	"I will turn left 20 degrees."	None	None
344	2019-07-16 13:52:53.75	RN	"turning. . ."	None	None
345	2019-07-16 13:52:53.92	DM->CMD	"turning. . ."	None	None
346	2019-07-16 13:52:59.43	RN	"done"	None	None
347	2019-07-16 13:52:59.47	DM->CMD	"done"	None	None
348	2019-07-16 13:53:05.61	CMD	"send image"	None	None
349	2019-07-16 13:53:05.67	DM->RN	"send image"	None	None
350	2019-07-16 13:53:05.67	DM->CMD	"I will send image."	None	None
i019	2019-07-16 13:52:42.19	IMAGE	"frame019"	None	None
351	2019-07-16 13:53:08.92	RN	"sent"	None	None
352	2019-07-16 13:53:09.00	DM->CMD	"sent"	None	None
353	2019-07-16 13:53:11.96	CMD	"move to hallway"	None	None
354	2019-07-16 13:53:12.06	DM->CMD	"Can you rephrase that?  <beep>"	None	None
355	2019-07-16 13:53:14.31	CMD	"move to the hallway"	None	None
356	2019-07-16 13:53:14.40	DM->CMD	"I'm not sure what you mean."	None	None
357	2019-07-16 13:53:21.42	CMD	"turn right twenty degrees"	None	None
358	2019-07-16 13:53:21.48	DM->RN	"turn right 20 degrees"	None	None
359	2019-07-16 13:53:21.48	DM->CMD	"I will turn right 20 degrees."	None	None
360	2019-07-16 13:53:23.84	RN	"turning. . ."	None	None
361	2019-07-16 13:53:23.95	DM->CMD	"turning. . ."	None	None
362	2019-07-16 13:53:28.46	RN	"done"	None	None
363	2019-07-16 13:53:28.57	DM->CMD	"done"	None	None
364	2019-07-16 13:53:35.82	CMD	"send a message"	None	None
365	2019-07-16 13:53:35.88	DM->RN	"send image"	None	None
366	2019-07-16 13:53:35.88	DM->CMD	"I will send image."	None	None
i020	2019-07-16 13:53:12.11	IMAGE	"frame020"	None	None
367	2019-07-16 13:53:39.77	RN	"sent"	None	None
368	2019-07-16 13:53:39.79	DM->CMD	"sent"	None	None
369	2019-07-16 13:53:40.21	CMD	"move through doorway"	None	None
370	2019-07-16 13:53:40.27	DM->CMD	"Can you repeat that?  <beep>"	None	None
371	2019-07-16 13:53:42.73	CMD	"move through doorway"	None	None
372	2019-07-16 13:53:42.82	DM->RN	"move into Kitchen hallway"	None	None
373	2019-07-16 13:53:42.82	DM->CMD	"I will try to move into Kitchen hallway."	None	None
374	2019-07-16 13:53:45.24	RN	"moving. . ."	None	None
375	2019-07-16 13:53:45.35	DM->CMD	"moving. . ."	None	None
376	2019-07-16 13:53:54.72	RN	"done"	None	None
377	2019-07-16 13:53:54.77	DM->CMD	"done"	None	None
378	2019-07-16 13:53:59.17	CMD	"turn left ninety degrees"	None	None
379	2019-07-16 13:53:59.23	DM->RN	"turn left 90 degrees"	None	None
380	2019-07-16 13:53:59.27	DM->CMD	"I will turn left 90 degrees."	None	None
381	2019-07-16 13:54:01.94	RN	"turning. . ."	None	None
382	2019-07-16 13:54:02.04	DM->CMD	"turning. . ."	None	None
