id	time	stream	text	context	notes
43	286.37	RN	"done"	None	None
44	288.37	CMD	"rotate three hundred and sixty degrees"	None	None
45	289.59	DM->CMD	"done"	None	None
46	311.37	DM->RN	"rotate 360, send image every 45"	None	None
47	318.08	DM->CMD	"executing..."	None	None
i015	258.37	IMAGE	"frame015"	None	None
i016	327.21	IMAGE	"frame016"	None	None
i017	327.23	IMAGE	"frame017"	None	None
i018	332.48	IMAGE	"frame018"	None	None
i019	337.35	IMAGE	"frame019"	None	None
i020	342.29	IMAGE	"frame020"	None	None
i021	346.98	IMAGE	"frame021"	None	None
i022	351.2	IMAGE	"frame022"	None	None
48	359.38	RN	"<no speech>"	None	None
49	360.51	CMD	"back up three feet"	None	None
50	361.99	DM->CMD	"done"	None	None
51	373.32	DM->RN	"backup 3 feet"	None	None
52	378.08	DM->CMD	"executing..."	None	None
53	378.92	RN	"done"	None	None
54	382.89	DM->CMD	"done"	None	None
55	389.14	CMD	"pivot left ninety degrees"	None	None
56	394.91	CMD	"and take a picture"	None	None
57	402.35	DM->RN	"turn left 90, image"	None	None
58	407.88	DM->CMD	"executing..."	None	None
59	410.18	RN	"<no speech>"	None	None
60	410.75	CMD	"pivot one hundred and eighty degrees right"	None	None
i023	355.0	IMAGE	"frame023"	None	None
61	412.47	RN	"image sent"	None	None
62	415.1	CMD	"and take a picture"	None	None
63	416.04	DM->CMD	"sent"	None	None
64	425.52	DM->RN	"turn right 180, image"	None	None
65	429.76	DM->CMD	"executing..."	None	None
i024	355.05	IMAGE	"frame024"	None	None
66	439.25	RN	"image sent"	None	None
67	443.11	DM->CMD	"sent"	None	None
68	443.38	CMD	"go forward three feet"	None	None
69	454.47	DM->RN	"move forward 3 feet"	None	None
70	458	DM->CMD	"executing..."	None	None
71	464.19	RN	"done"	None	None
72	465.87	CMD	"pivot three hundred and sixty degrees to the right"	None	None
73	468.18	DM->CMD	"done"	None	None
74	471.13	CMD	"taking a picture every forty five degrees"	None	None
75	482.35	DM->RN	"turn 360 right, image every 45"	None	None
76	485.97	DM->CMD	"executing..."	None	None
i025	360.49	IMAGE	"frame025"	None	None
i026	412.92	IMAGE	"frame026"	None	None
i027	441.16	IMAGE	"frame027"	None	None
i028	490.75	IMAGE	"frame028"	None	None
i029	493.86	IMAGE	"frame029"	None	None
i030	497.51	IMAGE	"frame030"	None	None
i031	500.24	IMAGE	"frame031"	None	None
i032	502.68	IMAGE	"frame032"	None	None
77	512.86	RN	"<no speech>"	None	None
84	558.34	DM->CMD	"done"	None	None
85	558.68	CMD	"pivot left forty five degrees"	None	None
86	562.67	CMD	"and go forward three feet"	None	None
87	570.44	DM->RN	"turn left 45, move forward 3 feet"	None	None
88	573.73	DM->CMD	"executing..."	None	None
89	593.92	RN	"image sent"	None	text error?
90	599.94	DM->CMD	"done"	None	None
91	602	CMD	"pivot right thirty degrees"	None	None
92	605.81	CMD	"and go through the door"	None	None
93	616.76	DM->RN	"move through the doorway on your right"	None	None
94	620.6	DM->CMD	"executing..."	None	None
95	624.3299999999999	RN	"<no speech>"	None	None
96	628.45	CMD	"take a picture"	None	None
97	628.69	DM->CMD	"done"	None	None
98	636.7	DM->RN	"image"	None	None
i033	505.48	IMAGE	"frame033"	None	None
99	635.3499999999999	RN	"image sent"	None	None
100	638.06	CMD	"rotate three hundred and sixty degrees"	None	None
101	640.05	DM->CMD	"sent"	None	None
102	641.89	CMD	"taking a picture every forty five degrees"	None	None
103	654.11	DM->RN	"rotate 360, image every 45"	None	None
104	657.22	DM->CMD	"executing..."	None	None
i034	508.52	IMAGE	"frame034"	None	None
i035	514.31	IMAGE	"frame035"	None	None
i036	637.47	IMAGE	"frame036"	None	None
i037	660.31	IMAGE	"frame037"	None	None
i038	663.78	IMAGE	"frame038"	None	None
i039	667.67	IMAGE	"frame039"	None	None
i040	670.69	IMAGE	"frame040"	None	None
i041	670.7	IMAGE	"frame041"	None	None
105	685.58	RN	"<no speech>"	None	None
106	689.06	DM->CMD	"done"	None	None
107	698.4	CMD	"go through the doorway to your left front"	None	None
108	719.73	DM->RN	"move through the doorway ahead on the left"	None	None
109	723.39	DM->CMD	"executing..."	None	None
110	729.62	RN	"<no speech>"	None	None
111	731.92	CMD	"take a picture"	None	None
112	733.02	DM->CMD	"done"	None	None
113	739.17	DM->RN	"image"	None	None
i042	673.34	IMAGE	"frame042"	None	None
114	739.88	RN	"image sent"	None	None
115	742.85	DM->CMD	"sent"	None	None
116	747.66	CMD	"rotate ninety pivot ninety degrees right"	None	None
117	751.48	CMD	"taking a picture every forty five degrees"	None	None
118	763.78	DM->RN	"turn 90 right, image every 45"	None	None
119	767.22	DM->CMD	"executing..."	None	None
i043	677.57	IMAGE	"frame043"	None	None
i044	682.26	IMAGE	"frame044"	None	None
120	783.13	RN	"<no speech>"	None	None
121	786.51	DM->CMD	"done"	None	None
122	786.52	CMD	"go forward ten feet"	None	None
123	800.31	DM->RN	"move forward 10 feet"	None	None
124	803.94	DM->CMD	"executing..."	None	None
125	809.82	RN	"<no speech>"	None	None
126	813.54	CMD	"rotate three hundred and sixty degrees"	None	None
127	813.63	DM->CMD	"done"	None	None
128	817.17	CMD	"taking a picture every forty five degrees"	None	None
129	820.71	CMD	"rotate to your right"	None	None
130	830.11	DM->RN	"rotate 360 right, image every 45"	None	None
131	835.21	DM->CMD	"executing..."	None	None
i045	687.46	IMAGE	"frame045"	None	None
i046	741.05	IMAGE	"frame046"	None	None
i047	778.76	IMAGE	"frame047"	None	None
i048	784.48	IMAGE	"frame048"	None	None
i049	840.79	IMAGE	"frame049"	None	None
i050	844.95	IMAGE	"frame050"	None	None
i051	850.63	IMAGE	"frame051"	None	None
i052	853.82	IMAGE	"frame052"	None	None
132	871.27	RN	"<no speech>"	None	None
133	874.66	DM->CMD	"done"	None	None
134	874.91	CMD	"go through the doorway on your left"	None	None
135	891.02	DM->RN	"move through doorway on left"	None	None
136	896.98	DM->CMD	"executing..."	None	None
137	907.2299999999999	RN	"<no speech>"	None	None
138	138	CMD	"go forward two feet"	None	None
139	910.37	DM->CMD	"done"	None	None
140	921.69	DM->RN	"move forward 2 feet"	None	None
141	925.06	DM->CMD	"executing..."	None	None
142	927.25	RN	"<no speech>"	None	None
143	929.86	CMD	"rotate three hundred and sixty degrees"	None	None
144	930.67	DM->CMD	"done"	None	None
145	933.82	CMD	"taking a photo every thirty five degrees"	None	None
146	944.33	DM->RN	"rotate 360 left, image every 45"	None	None
147	948.12	DM->CMD	"executing..."	None	None
i053	857.9	IMAGE	"frame053"	None	None
i054	862.31	IMAGE	"frame054"	None	None
i055	866.77	IMAGE	"frame055"	None	None
i056	873.01	IMAGE	"frame056"	None	None
i057	952.64	IMAGE	"frame057"	None	None
i058	956.54	IMAGE	"frame058"	None	None
i059	960.82	IMAGE	"frame059"	None	None
i060	966.0	IMAGE	"frame060"	None	None
148	983.82	RN	"<no speech>"	None	None
149	987.47	DM->CMD	"done"	None	None
150	987.95	CMD	"go through the doorway on your left"	None	None
151	999.44	DM->RN	"move through doorway on left"	None	None
152	1002.96	DM->CMD	"executing..."	None	None
153	1007.66	RN	"<no speech>"	None	None
154	1008.63	CMD	"take a picture"	None	None
155	1011.31	DM->CMD	"done"	None	None
156	1017.69	DM->RN	"image"	None	None
i061	970.48	IMAGE	"frame061"	None	None
157	1017.7	RN	"image sent"	None	None
158	1020.87	DM->CMD	"sent"	None	None
159	1028.49	CMD	"pivot right ninety degrees"	None	None
160	1031.96	CMD	"and take a picture"	None	None
161	1039.79	DM->RN	"turn right 90, image"	None	None
162	1042.85	DM->CMD	"executing..."	None	None
i062	973.3	IMAGE	"frame062"	None	None
163	1047.99	RN	"image sent"	None	None
164	1052.49	CMD	"go forward five feet"	None	None
165	1052.8	DM->CMD	"sent"	None	None
166	1064.6	DM->RN	"move forward 5 feet"	None	None
167	1067.35	DM->CMD	"executing..."	None	None
168	1073.45	CMD	"go through the doorway on your left"	None	None
169	1073.45	CMD	"er correction go through the doorway on your right"	None	None
170	1075.56	RN	"<no speech>"	None	None
171	1078.59	DM->CMD	"done"	None	None
172	1081.4	CMD	"and take a picture"	None	None
173	1089.7	DM->RN	"move through doorway on right, image"	None	None
174	1093.17	DM->CMD	"executing..."	None	None
i063	978.87	IMAGE	"frame063"	None	None
175	1096.53	RN	"image sent"	None	None
176	1100.62	DM->CMD	"sent"	None	None
177	1103.63	CMD	"rotate three hundred and sixty degrees to your left"	None	None
178	1108.27	CMD	"taking a picture every forty five degrees"	None	None
179	1117.3	DM->RN	"rotate 360 left, image every 45"	None	None
180	1120.6	DM->CMD	"executing..."	None	None
i064	985.4	IMAGE	"frame064"	None	None
i065	1019.59	IMAGE	"frame065"	None	None
i066	1049.61	IMAGE	"frame066"	None	None
i067	1098.25	IMAGE	"frame067"	None	None
i068	1123.92	IMAGE	"frame068"	None	None
i069	1126.8	IMAGE	"frame069"	None	None
i070	1130.25	IMAGE	"frame070"	None	None
i071	1133.4	IMAGE	"frame071"	None	None
181	1144.28	RN	"<no speech>"	None	None
182	1146.92	CMD	"go forward two feet"	None	None
183	1147.43	DM->CMD	"done"	None	None
184	1159.18	DM->RN	"move forward 2 feet"	None	None
185	1162.4	DM->CMD	"executing..."	None	None
186	1165.82	RN	"<no speech>"	None	None
187	1165.85	CMD	"pivot left ninety degrees"	None	None
188	1168.63	DM->CMD	"done"	None	None
189	1170.7	CMD	"taking a picture every forty five degrees"	None	None
190	1178.99	DM->RN	"turn left 90, image every 45"	None	None
191	1182.57	DM->CMD	"executing..."	None	None
i072	1135.55	IMAGE	"frame072"	None	None
i073	1138.56	IMAGE	"frame073"	None	None
192	1193.94	RN	"image sent"	None	None
193	1196.46	CMD	"go forward five feet"	None	None
194	1198.86	DM->CMD	"done"	None	None
195	1208.53	DM->RN	"move forward 5 feet"	None	None
196	1211.4	DM->CMD	"executing..."	None	None
197	1217.34	RN	"done"	None	None
198	1217.52	CMD	"go through the door on your left"	None	None
199	1220.12	DM->CMD	"done"	None	None
200	1220.36	CMD	"and take a picture"	None	None
201	1221.87	RN	"<no speech>"	None	None
202	1229.36	DM->RN	"move through doorway on left, image"	None	None
203	1232.29	DM->CMD	"executing..."	None	None
i074	1141.54	IMAGE	"frame074"	None	None
204	1237.17	RN	"image sent"	None	None
205	1240.65	DM->CMD	"sent"	None	None
206	1243.62	CMD	"<m:uhm>"	None	None
207	1243.62	CMD	"go back to the start point"	None	None
208	1253.56	DM->RN	"return to start point"	None	None
209	1256.82	DM->CMD	"executing..."	None	None
210	1286.03	RN	"done"	None	None
211	1288.79	DM->CMD	"done"	None	None
212	1291.25	CMD	"okay um we saw uh eight doors"	None	None
213	1294.72	CMD	"<m:okay>"	None	None
214	1295.29	CMD	"three shovels and um a computer a tv and a sawhorse and"	None	None
215	1295.29	CMD	"<m:yeah> "	None	None
216	1295.29	CMD	" i believe the last occupants were arabic speakers"	None	None
