id	time	stream	text	context	notes
137	829.67	DM->RN	"turn left 15, move forward 4 feet"	None	None
138	832.94	DM->CMD	"executing..."	None	None
139	845.99	CMD	"send me a picture"	None	None
140	848.88	RN	"done"	None	None
141	851.55	DM->CMD	"done"	None	None
142	854.37	DM->RN	"image"	None	None
i015	856.23	IMAGE	"frame015"	None	None
143	854.55	RN	"image sent"	None	None
144	857.77	DM->CMD	"sent"	None	None
145	859.14	CMD	"is that a map in front of you"	None	None
146	873.91	DM->CMD	"I'm not sure.  Would you like me to get closer and send another photo?"	None	None
147	880.73	CMD	"yes get closer"	None	None
148	882.55	CMD	"er send me a photo"	None	None
149	892.75	RN	"<no speech>"	None	None
150	898.86	DM->RN	"move to white object, image"	None	None
151	903.84	DM->CMD	"executing..."	None	None
i016	905.39	IMAGE	"frame016"	None	None
152	904.25	RN	"image sent"	None	None
153	907.77	DM->CMD	"sent"	None	None
154	911.74	CMD	"good job"	None	None
155	911.74	CMD	"back up four feet"	None	None
156	915.87	CMD	"turn right forty five degrees"	None	None
157	918.21	CMD	"move forward six feet"	None	None
158	919.63	CMD	"send me a photo"	None	None
159	931.43	DM->RN	"back up 4 feet, turn right 45, move forward 6 feet, image"	None	None
160	934.9	DM->CMD	"executing..."	None	None
i017	968.11	IMAGE	"frame017"	None	None
161	964.47	RN	"i moved forward two and a half feet <pause> image sent"	None	None
162	973.17	DM->CMD	"I could only move forward 2.5 feet."	None	None
163	974.35	DM->CMD	"sent"	None	None
164	984.61	CMD	"turn right <sniff"	None	None
165	988.91	DM->CMD	"I'm facing a wall.  Did I move where you wanted me to?"	None	None
166	989.5	CMD	"and take a photo"	None	None
167	997.73	DM->RN	"turn right 20, image"	None	None
168	1000.63	DM->CMD	"executing..."	None	None
i018	1008.05	IMAGE	"frame018"	None	None
169	1005.94	RN	"image sent"	None	None
170	1010.08	DM->CMD	"sent"	None	None
171	1012.46	CMD	"back up four feet"	None	None
172	1015.77	CMD	"and turn right ten degrees"	None	None
173	1018.34	CMD	"take a photo"	None	None
174	1026.16	DM->RN	"back up 4 feet, turn right 10, image"	None	None
175	1029.03	DM->CMD	"executing..."	None	None
i019	1038.25	IMAGE	"frame019"	None	None
176	1036.86	RN	"image sent"	None	None
177	1041.35	DM->CMD	"sent"	None	None
178	1052.68	CMD	"move forward eight feet"	None	None
179	1055.29	CMD	"and take a photo"	None	None
180	1063.2	CMD	"watch out for the crate on your left"	None	None
181	1067.45	DM->RN	"move forward 8 feet, image"	None	None
182	1073.74	DM->CMD	"executing..."	None	None
183	1079.44	RN	"i managed to move seven and a half or i could avoid the crates"	None	None
184	1082.03	DM->RN	"avoid crate on left"	None	None
i020	1092.5	IMAGE	"frame020"	None	None
185	1091.1	RN	"done image sent"	None	None
186	1095.98	DM->CMD	"sent"	None	None
187	1100.78	CMD	"move forward to the yellow cone"	None	None
188	1105.59	CMD	"and then turn left fifteen degrees"	None	None
189	1108.56	CMD	"send me a photo"	None	None
190	1134.97	DM->CMD	"I'm not sure which object you are referring to.  I see several yellow objects.  Can you describe it another way, using location?"	None	None
191	1139.42	CMD	"yellow cone on your right straight in front of you <pause> move to it"	None	None
192	1153.25	DM->RN	"move to yellow cone on right"	None	None
193	1157.04	DM->CMD	"executing..."	None	None
194	1159.07	RN	"done"	None	None
195	1162	DM->CMD	"done"	None	None
196	1163.19	CMD	"turn left forty five degrees"	None	None
197	1165.5	RN	"<no speech>"	None	None
198	1166.83	CMD	"take a photo"	None	None
199	1173.51	DM->RN	"turn left 45, image"	None	None
200	1176.79	DM->CMD	"executing..."	None	None
i021	1180.54	IMAGE	"frame021"	None	None
201	1179.76	RN	"image sent"	None	None
202	1182.64	DM->CMD	"sent"	None	None
203	1196.68	CMD	"how did you get to this building from last time"	None	None
204	1240.92	DM->CMD	"I'm not sure.  My history shows a starting point within the building.  Would you like me to return to the start?"	None	None
205	1259.07	CMD	"<b: and how many doorways were there>"	None	None
206	1261.75	CMD	"i counted eight doorways"	None	None
207	1264.63	CMD	"<b: okay how many shoes were there>"	None	None
208	1266.73	CMD	"i counted two shoes"	None	None
209	1268.25	DM->RN	"ending task"	None	None
