id	time	stream	text	context	notes
82	2018-08-29 14:42:13.90	DM->CMD	"sent"	None	None
83	2018-08-29 14:42:20.43	CMD	"move one foot forward"	None	None
84	2018-08-29 14:42:26.04	DM->CMD	"ok"	None	None
85	2018-08-29 14:42:28.66	DM->RN	"move forward 1 foot"	None	None
86	2018-08-29 14:42:31.26	DM->CMD	"moving. . ."	None	None
87	2018-08-29 14:42:32.84	RN	"done"	None	None
88	2018-08-29 14:42:34.11	DM->CMD	"done"	None	None
89	2018-08-29 14:42:42.91	CMD	"take photo"	None	None
90	2018-08-29 14:42:47.32	DM->RN	"send image"	None	None
i006	2018-08-29 14:42:47.60	IMAGE	"frame006"	None	None
91	2018-08-29 14:42:48.31	RN	"sent"	None	None
92	2018-08-29 14:42:50.09	DM->CMD	"sent"	None	None
93	2018-08-29 14:43:02.09	CMD	"<no speech>"	None	None
94	2018-08-29 14:43:02.78	CMD	"move forward three feet"	None	None
95	2018-08-29 14:43:07.96	DM->CMD	"I will move forward 3 feet"	None	None
96	2018-08-29 14:43:08.51	DM->RN	"move forward 3 feet"	None	None
97	2018-08-29 14:43:17.95	RN	"done"	None	None
98	2018-08-29 14:43:19.37	DM->CMD	"done"	None	None
99	2018-08-29 14:43:20.36	CMD	"take photo"	None	None
100	2018-08-29 14:43:25.23	DM->RN	"send image"	None	None
i007	2018-08-29 14:43:24.71	IMAGE	"frame007"	None	None
101	2018-08-29 14:43:26.01	RN	"sent"	None	None
102	2018-08-29 14:43:28.03	DM->CMD	"sent"	None	None
103	2018-08-29 14:43:39.44	CMD	"face north"	None	None
104	2018-08-29 14:43:44.45	DM->CMD	"I will turn to face North"	None	None
105	2018-08-29 14:43:45.06	DM->RN	"turn to face North"	None	None
106	2018-08-29 14:43:56.48	RN	"done"	None	None
107	2018-08-29 14:43:57.59	DM->CMD	"done"	None	None
108	2018-08-29 14:43:58.20	CMD	"take photo"	None	None
109	2018-08-29 14:44:02.81	DM->RN	"send image"	None	None
i008	2018-08-29 14:44:01.88	IMAGE	"frame008"	None	None
110	2018-08-29 14:44:03.66	RN	"sent"	None	None
111	2018-08-29 14:44:06.85	DM->CMD	"sent"	None	None
112	2018-08-29 14:44:46.26	CMD	"go up <pause .86> one foot"	None	None
113	2018-08-29 14:44:53.95	DM->CMD	"processing. . ."	None	None
114	2018-08-29 14:45:02.71	DM->CMD	"I will move forward 1 foot"	None	None
115	2018-08-29 14:45:04.05	DM->RN	"move forward 1 foot"	None	None
116	2018-08-29 14:45:12.20	CMD	"face west"	None	None
117	2018-08-29 14:45:12.77	RN	"done"	None	None
118	2018-08-29 14:45:14.02	DM->CMD	"done"	None	None
119	2018-08-29 14:45:17.42	DM->CMD	"ok"	None	None
120	2018-08-29 14:45:19.29	DM->RN	"turn to face West"	None	None
121	2018-08-29 14:45:22.35	DM->CMD	"turning. . ."	None	None
122	2018-08-29 14:45:31.49	RN	"done"	None	None
123	2018-08-29 14:45:33.20	CMD	"move forward one foot"	None	None
124	2018-08-29 14:45:33.66	DM->CMD	"done"	None	None
125	2018-08-29 14:45:37.96	DM->RN	"move forward 1 foot"	None	None
126	2018-08-29 14:45:38.61	DM->CMD	"I will move forward 1 foot"	None	None
127	2018-08-29 14:45:42.89	RN	"done"	None	None
128	2018-08-29 14:45:44.29	DM->CMD	"done"	None	None
129	2018-08-29 14:45:44.36	CMD	"take photo"	None	None
130	2018-08-29 14:45:49.90	DM->RN	"send image"	None	None
i009	2018-08-29 14:45:47.71	IMAGE	"frame009"	None	None
131	2018-08-29 14:45:50.97	RN	"sent"	None	None
132	2018-08-29 14:45:53.06	DM->CMD	"sent"	None	None
133	2018-08-29 14:45:59.09	CMD	"forward one foot"	None	None
134	2018-08-29 14:46:03.53	DM->RN	"move forward 1 foot"	None	None
135	2018-08-29 14:46:06.23	DM->CMD	"moving. . ."	None	None
136	2018-08-29 14:46:08.86	RN	"done"	None	None
137	2018-08-29 14:46:10.19	DM->CMD	"done"	None	None
138	2018-08-29 14:46:10.45	CMD	"face north"	None	None
139	2018-08-29 14:46:16.06	DM->CMD	"ok"	None	None
140	2018-08-29 14:46:18.37	DM->RN	"turn to face North"	None	None
141	2018-08-29 14:46:21.23	DM->CMD	"turning. . ."	None	None
142	2018-08-29 14:46:27.44	RN	"done"	None	None
143	2018-08-29 14:46:29.08	DM->CMD	"done"	None	None
144	2018-08-29 14:46:30.12	CMD	"forward two feet"	None	None
145	2018-08-29 14:46:36.57	DM->CMD	"processing. . ."	None	None
146	2018-08-29 14:46:40.18	DM->RN	"move forward 2 feet"	None	None
147	2018-08-29 14:46:44.09	DM->CMD	"moving. . ."	None	None
148	2018-08-29 14:46:49.05	RN	"done"	None	None
149	2018-08-29 14:46:50.89	DM->CMD	"done"	None	None
150	2018-08-29 14:46:50.90	CMD	"take photo"	None	None
151	2018-08-29 14:46:56.54	DM->RN	"send image"	None	None
i010	2018-08-29 14:46:53.54	IMAGE	"frame010"	None	None
152	2018-08-29 14:46:57.64	RN	"sent"	None	None
153	2018-08-29 14:46:59.92	DM->CMD	"sent"	None	None
154	2018-08-29 14:47:28.30	CMD	"face south"	None	None
155	2018-08-29 14:47:33.09	DM->RN	"turn to face South"	None	None
156	2018-08-29 14:47:34.80	DM->CMD	"ok"	None	None
157	2018-08-29 14:47:38.89	DM->CMD	"turning. . ."	None	None
158	2018-08-29 14:47:46.64	RN	"done"	None	None
159	2018-08-29 14:47:47.46	CMD	"take photo"	None	None
160	2018-08-29 14:47:48.51	DM->CMD	"done"	None	None
161	2018-08-29 14:47:51.98	DM->RN	"send image"	None	None
i011	2018-08-29 14:47:47.88	IMAGE	"frame011"	None	None
162	2018-08-29 14:47:52.79	RN	"sent"	None	None
163	2018-08-29 14:47:54.36	DM->CMD	"sent"	None	None
164	2018-08-29 14:47:59.06	CMD	"face <pause 2.99> east"	None	None
165	2018-08-29 14:48:07.63	DM->RN	"turn to face East"	None	None
166	2018-08-29 14:48:08.42	DM->CMD	"I will turn to face East"	None	None
167	2018-08-29 14:48:21.19	RN	"done"	None	None
168	2018-08-29 14:48:22.43	DM->CMD	"done"	None	None
169	2018-08-29 14:48:23.90	CMD	"take photo"	None	None
170	2018-08-29 14:48:29.70	DM->RN	"send image"	None	None
i012	2018-08-29 14:48:24.95	IMAGE	"frame012"	None	None
171	2018-08-29 14:48:30.59	RN	"sent"	None	None
172	2018-08-29 14:48:31.88	DM->CMD	"sent"	None	None
173	2018-08-29 14:48:36.96	CMD	"go north <pause .87> four feet"	None	None
174	2018-08-29 14:48:42.38	DM->CMD	"processing. . ."	None	None
175	2018-08-29 14:48:49.19	DM->RN	"turn to face North"	None	None
176	2018-08-29 14:48:50.38	DM->RN	"then. . ."	None	None
177	2018-08-29 14:48:54.37	DM->RN	"move forward 4ft"	None	None
178	2018-08-29 14:48:57.67	DM->CMD	"executing. . ."	None	None
179	2018-08-29 14:49:13.37	RN	"done"	None	None
180	2018-08-29 14:49:14.51	DM->CMD	"done"	None	None
181	2018-08-29 14:49:16.08	CMD	"take photo"	None	None
182	2018-08-29 14:49:21.42	DM->RN	"send image"	None	None
i013	2018-08-29 14:49:15.86	IMAGE	"frame013"	None	None
183	2018-08-29 14:49:22.16	RN	"sent"	None	None
184	2018-08-29 14:49:24.43	DM->CMD	"sent"	None	None
185	2018-08-29 14:49:27.96	CMD	"face east"	None	None
186	2018-08-29 14:49:32.65	DM->CMD	"ok"	None	None
187	2018-08-29 14:49:35.45	DM->RN	"turn to face East"	None	None
188	2018-08-29 14:49:37.95	DM->CMD	"turning. . ."	None	None
189	2018-08-29 14:49:45.28	RN	"done"	None	None
190	2018-08-29 14:49:46.54	DM->CMD	"done"	None	None
191	2018-08-29 14:49:47.77	CMD	"take photo"	None	None
192	2018-08-29 14:49:50.25	DM->RN	"send image"	None	None
i014	2018-08-29 14:49:44.22	IMAGE	"frame014"	None	None
193	2018-08-29 14:49:51.01	RN	"sent"	None	None
194	2018-08-29 14:49:52.29	DM->CMD	"sent"	None	None
195	2018-08-29 14:50:20.76	CMD	"go <pause .45> north three feet"	None	None
196	2018-08-29 14:50:26.98	DM->CMD	"processing. . ."	None	None
197	2018-08-29 14:50:30.13	DM->RN	"turn to face North"	None	None
198	2018-08-29 14:50:31.28	DM->RN	"then. . ."	None	None
199	2018-08-29 14:50:33.39	DM->RN	"move forward 3 feet"	None	None
200	2018-08-29 14:50:35.77	DM->CMD	"turning. . ."	None	None
201	2018-08-29 14:50:51.13	RN	"done"	None	None
202	2018-08-29 14:50:54.46	DM->CMD	"done"	None	None
203	2018-08-29 14:50:56.40	CMD	"take photo"	None	None
204	2018-08-29 14:51:00.37	DM->RN	"send image"	None	None
i015	2018-08-29 14:50:53.38	IMAGE	"frame015"	None	None
205	2018-08-29 14:51:01.20	RN	"sent"	None	None
206	2018-08-29 14:51:03.15	DM->CMD	"sent"	None	None
207	2018-08-29 14:51:14.40	CMD	"<no speech>"	None	None
208	2018-08-29 14:51:16.24	CMD	"go east two feet"	None	None
209	2018-08-29 14:51:21.48	DM->CMD	"processing. . ."	None	None
210	2018-08-29 14:51:25.84	DM->RN	"turn to face East"	None	None
211	2018-08-29 14:51:26.49	DM->CMD	"I will turn to face East"	None	None
212	2018-08-29 14:51:27.47	DM->CMD	"I will move forward 2 feet"	None	None
213	2018-08-29 14:51:28.17	DM->RN	"move forward 2 feet"	None	None
214	2018-08-29 14:51:38.99	RN	"done"	None	None
215	2018-08-29 14:51:40.19	DM->CMD	"done"	None	None
216	2018-08-29 14:51:41.58	CMD	"take photo"	None	None
217	2018-08-29 14:51:45.31	DM->RN	"send image"	None	None
i016	2018-08-29 14:51:37.84	IMAGE	"frame016"	None	None
218	2018-08-29 14:51:46.52	RN	"sent"	None	None
219	2018-08-29 14:51:48.73	DM->CMD	"sent"	None	None
220	2018-08-29 14:51:53.69	CMD	"north two feet"	None	None
221	2018-08-29 14:52:00.20	DM->CMD	"ok"	None	None
222	2018-08-29 14:52:02.21	DM->RN	"turn to face North"	None	None
223	2018-08-29 14:52:03.49	DM->RN	"then. . ."	None	None
224	2018-08-29 14:52:05.29	DM->RN	"move forward 2 feet"	None	None
225	2018-08-29 14:52:20.33	RN	"done"	None	None
226	2018-08-29 14:52:22.07	DM->CMD	"done"	None	None
227	2018-08-29 14:52:22.27	CMD	"take photo"	None	None
228	2018-08-29 14:52:25.36	DM->RN	"send image"	None	None
i017	2018-08-29 14:52:16.85	IMAGE	"frame017"	None	None
229	2018-08-29 14:52:26.12	RN	"sent"	None	None
230	2018-08-29 14:52:27.42	DM->CMD	"sent"	None	None
231	2018-08-29 14:52:31.87	CMD	"face <pause 1.05> west"	None	None
232	2018-08-29 14:52:36.23	DM->CMD	"I will turn to face West"	None	None
233	2018-08-29 14:52:36.98	DM->RN	"turn to face West"	None	None
234	2018-08-29 14:52:48.25	RN	"done"	None	None
235	2018-08-29 14:52:49.41	DM->CMD	"done"	None	None
236	2018-08-29 14:52:50.68	CMD	"take photo"	None	None
237	2018-08-29 14:52:53.33	DM->RN	"send image"	None	None
i018	2018-08-29 14:52:44.10	IMAGE	"frame018"	None	None
238	2018-08-29 14:52:54.10	RN	"sent"	None	None
239	2018-08-29 14:52:55.80	DM->CMD	"sent"	None	None
240	2018-08-29 14:52:59.08	CMD	"face east"	None	None
241	2018-08-29 14:53:03.82	DM->CMD	"ok"	None	None
242	2018-08-29 14:53:06.62	DM->RN	"turn to face East"	None	None
243	2018-08-29 14:53:09.34	DM->CMD	"turning. . ."	None	None
244	2018-08-29 14:53:18.54	RN	"done"	None	None
245	2018-08-29 14:53:19.87	DM->CMD	"done"	None	None
246	2018-08-29 14:53:20.97	CMD	"take photo"	None	None
247	2018-08-29 14:53:24.66	DM->RN	"send image"	None	None
i019	2018-08-29 14:53:14.92	IMAGE	"frame019"	None	None
248	2018-08-29 14:53:25.41	RN	"sent"	None	None
249	2018-08-29 14:53:27.85	DM->CMD	"sent"	None	None
250	2018-08-29 14:53:32.99	CMD	"move forward three feet"	None	None
251	2018-08-29 14:53:37.84	DM->CMD	"I will move forward 3 feet"	None	None
252	2018-08-29 14:53:38.32	DM->RN	"move forward 3 feet"	None	None
253	2018-08-29 14:53:45.14	RN	"done"	None	None
254	2018-08-29 14:53:46.48	DM->CMD	"done"	None	None
255	2018-08-29 14:53:48.62	CMD	"take photo"	None	None
256	2018-08-29 14:53:52.24	DM->RN	"send image"	None	None
i020	2018-08-29 14:53:41.98	IMAGE	"frame020"	None	None
257	2018-08-29 14:53:53.01	RN	"sent"	None	None
258	2018-08-29 14:53:54.54	DM->CMD	"sent"	None	None
259	2018-08-29 14:54:03.28	CMD	"move five feet forward"	None	None
260	2018-08-29 14:54:08.78	DM->CMD	"ok"	None	None
261	2018-08-29 14:54:12.80	DM->RN	"move forward 5 feet"	None	None
262	2018-08-29 14:54:15.32	DM->CMD	"moving. . ."	None	None
263	2018-08-29 14:54:22.37	RN	"done"	None	None
264	2018-08-29 14:54:23.63	DM->CMD	"done"	None	None
265	2018-08-29 14:54:24.00	CMD	"take photo"	None	None
266	2018-08-29 14:54:27.09	DM->RN	"send image"	None	None
i021	2018-08-29 14:54:16.12	IMAGE	"frame021"	None	None
267	2018-08-29 14:54:27.77	RN	"sent"	None	None
268	2018-08-29 14:54:29.85	DM->CMD	"sent"	None	None
269	2018-08-29 14:54:35.81	CMD	"move five feet forward"	None	None
270	2018-08-29 14:54:40.59	DM->CMD	"I will move forward 5 feet"	None	None
271	2018-08-29 14:54:41.17	DM->RN	"move forward 5 feet"	None	None
272	2018-08-29 14:54:48.93	RN	"done"	None	None
273	2018-08-29 14:54:51.34	DM->CMD	"done"	None	None
274	2018-08-29 14:54:51.88	CMD	"<no speech>"	None	None
275	2018-08-29 14:54:53.70	CMD	"turn south"	None	None
276	2018-08-29 14:54:59.66	DM->CMD	"ok"	None	None
277	2018-08-29 14:55:02.26	DM->RN	"turn to face South"	None	None
278	2018-08-29 14:55:04.86	DM->CMD	"turning. . ."	None	None
279	2018-08-29 14:55:10.79	RN	"done"	None	None
280	2018-08-29 14:55:12.00	DM->CMD	"done"	None	None
281	2018-08-29 14:55:15.40	CMD	"take photo"	None	None
282	2018-08-29 14:55:18.81	DM->RN	"send image"	None	None
i022	2018-08-29 14:55:07.27	IMAGE	"frame022"	None	None
283	2018-08-29 14:55:19.86	RN	"sent"	None	None
284	2018-08-29 14:55:21.39	DM->CMD	"sent"	None	None
285	2018-08-29 14:55:24.70	CMD	"turn east"	None	None
286	2018-08-29 14:55:30.74	DM->CMD	"I will turn to face East"	None	None
287	2018-08-29 14:55:31.55	DM->RN	"turn to face East"	None	None
288	2018-08-29 14:55:38.81	RN	"done"	None	None
289	2018-08-29 14:55:40.37	CMD	"move <pause .73> four feet forward"	None	None
290	2018-08-29 14:55:40.43	DM->CMD	"done"	None	None
291	2018-08-29 14:55:46.51	DM->CMD	"processing. . ."	None	None
292	2018-08-29 14:55:52.36	DM->RN	"move forward 4ft"	None	None
293	2018-08-29 14:55:55.15	DM->CMD	"moving. . ."	None	None
294	2018-08-29 14:56:00.28	RN	"done"	None	None
295	2018-08-29 14:56:01.79	CMD	"move four feet south"	None	None
296	2018-08-29 14:56:01.79	DM->CMD	"done"	None	None
297	2018-08-29 14:56:08.73	DM->CMD	"ok"	None	None
298	2018-08-29 14:56:11.69	DM->RN	"turn to face South"	None	None
299	2018-08-29 14:56:12.67	DM->CMD	"I will turn to face South"	None	None
300	2018-08-29 14:56:17.11	DM->CMD	"I will move forward 4ft"	None	None
301	2018-08-29 14:56:20.42	RN	"done"	None	None
302	2018-08-29 14:56:21.06	DM->RN	"move forward 4ft"	None	None
303	2018-08-29 14:56:29.40	RN	"done"	None	None
304	2018-08-29 14:56:31.22	DM->CMD	"done"	None	None
305	2018-08-29 14:56:34.34	CMD	"take photo"	None	None
306	2018-08-29 14:56:38.98	DM->RN	"send image"	None	None
i023	2018-08-29 14:56:26.36	IMAGE	"frame023"	None	None
307	2018-08-29 14:56:40.20	RN	"sent"	None	None
308	2018-08-29 14:56:42.97	DM->CMD	"sent"	None	None
309	2018-08-29 14:57:01.02	CMD	"<X: how many doorways were there>"	None	None
310	2018-08-29 14:57:03.31	CMD	"i saw minimum six"	None	None
311	2018-08-29 14:57:05.29	CMD	"<no speech>"	None	None
312	2018-08-29 14:57:06.79	CMD	"<X: okay and how many shovels were there>"	None	None
313	2018-08-29 14:57:08.93	CMD	"i saw one"	None	None
314	2018-08-29 14:57:09.65	CMD	"<X: okay and do you think there's anything that you could use to coordinate operations or activities in a xxx type environment>"	None	None
315	2018-08-29 14:57:16.68	CMD	"yes i saw blocks and stools we could coordinate some kind of construction or improvement bucket of paint i also saw a desk with chair and a computer or a phone and a calendar and i saw um a broom and cleaning supplies"	None	None
316	2018-08-29 14:57:34.22	CMD	"<X: okay and do you think the last occupants were speakers of english or a foreign language?>"	None	None
317	2018-08-29 14:57:40.36	CMD	"at first i thought it was english only but it i think a foreign language because a signs in gray were i think uh some other kind of uh words and then also because there was a shirt and suitcases uh the shirt looked like uh some different kind of country and hats so there could have been people with foreign language"	None	None
318	2018-08-29 14:58:02.36	CMD	"<no speech>"	None	None
